FECHA_DESEMBOLSO,PRODUCTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,IFI,TIPO_IFI,MONTO_CREDITO,MONTO_CUOTA_INICIAL,PLAZOS,TASA,MONTO_VALOR_VIVIENDA,FECHA_CORTE
20200121,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,040110,INTERBANK,BANCO,122006.73,15543.00,240,8.50,155430.00,20230811
20200121,NCMV,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,CREDITO,BANCO,149000.00,18000.00,180,10.40,180000.00,20230811
20200121,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,040110,CREDITO,BANCO,91910.58,12243.00,180,8.20,122430.00,20230811
20200121,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,151563.11,21490.00,180,8.00,190600.00,20230811
20200122,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,120783.65,47654.00,120,8.20,173269.00,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,177368.93,21010.00,240,9.20,210100.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,93169.23,19394.00,180,9.00,129290.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,335680.00,83920.00,192,9.50,419600.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,130192.31,37100.00,120,9.10,185500.00,20230811
20200122,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,107596.15,20000.00,180,8.50,144900.00,20230811
20200122,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,67039.42,9369.00,240,9.00,93690.00,20230811
20200122,NCMV,LIMA,LIMA,LIMA,150101,SCOTIABANK,BANCO,172320.00,36680.00,240,9.50,215400.00,20230811
20200122,NCMV,ANCASH,BOLOGNESI,COLQUIOC,020507,CMAC TRUJILLO,CMAC,45400.00,50097.60,72,13.00,110097.60,20230811
20200122,FCTP,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,59900.00,11500.00,180,16.00,105000.00,20230811
20200122,FCTP,TACNA,TACNA,TACNA,230101,CMAC HUANCAYO,CMAC,60900.00,10500.00,72,15.00,105000.00,20230811
20200122,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,187609.61,22181.99,240,8.00,221819.89,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,157771.84,51195.00,240,8.00,220100.00,20230811
20200122,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,194060.87,22920.30,240,8.00,229203.00,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,162135.44,20000.50,180,8.00,200000.00,20230811
20200122,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,366310.68,42300.00,240,6.99,419600.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,112548.08,14450.00,180,8.90,144500.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,148854.37,18480.00,180,8.20,184800.00,20230811
20200122,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,133016.00,16224.00,240,9.50,162240.00,20230811
20200122,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,127000.00,30000.00,144,9.20,170000.00,20230811
20200122,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,107200.00,57325.00,120,10.00,181813.00,20230811
20200122,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,120000.00,20000.00,240,9.51,140000.00,20230811
20200122,NCMV,ICA,ICA,LA TINGUINIA,110102,EDPYME MICASITA,EDPYME,125959.62,16002.00,240,9.50,160000.00,20230811
20200122,NCMV,CALLAO,CALLAO,CALLAO,070101,EDPYME MICASITA,EDPYME,117115.38,15000.00,240,8.75,149800.00,20230811
20200122,NCMV,ICA,CHINCHA,GROCIO PRADO,110206,EDPYME MICASITA,EDPYME,57900.00,8400.00,156,10.80,84000.00,20230811
20200122,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,93509.62,36750.00,240,8.44,147000.00,20230811
20200122,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,112548.08,14450.00,240,8.20,144500.00,20230811
20200122,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,68743.27,36897.00,180,8.20,122990.00,20230811
20200122,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,92394.23,12300.00,240,8.20,122990.00,20230811
20200122,NCMV,PIURA,PIURA,CASTILLA,200104,CREDITO,BANCO,85909.62,18344.00,240,8.80,122290.00,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,77034.62,10524.00,120,8.20,105240.00,20230811
20200122,NCMV,LIMA,LIMA,COMAS,150110,EDPYME MICASITA,EDPYME,220076.92,41520.00,180,7.50,276800.00,20230811
20200122,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,347006.80,39713.00,240,6.99,397130.00,20230811
20200122,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,225323.20,57930.80,180,10.35,289654.00,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,180895.15,66178.00,180,8.00,258900.00,20230811
20200122,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,347264.08,40000.00,240,6.99,397682.00,20230811
20200122,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,328932.04,50000.00,240,7.10,388800.00,20230811
20200122,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,202359.22,23870.00,240,7.70,238700.00,20230811
20200123,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,321029.13,36740.00,240,7.10,367400.00,20230811
20200123,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,212233.01,33957.36,240,7.70,258957.36,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,150434.95,50952.00,240,8.00,212300.00,20230811
20200123,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,357518.45,40916.00,240,7.00,409160.00,20230811
20200123,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,199016.00,22824.00,180,9.70,228240.00,20230811
20200123,NCMV,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,CREDITO,BANCO,257495.15,30180.00,240,7.90,301800.00,20230811
20200123,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,INTERBANK,BANCO,118000.00,35000.00,180,9.25,166000.00,20230811
20200123,NCMV,LIMA,LIMA,BARRANCO,150104,COMERCIO,BANCO,293720.00,125880.00,240,9.60,419600.00,20230811
20200123,NCMV,AREQUIPA,AREQUIPA,MIRAFLORES,040110,CREDITO,BANCO,126300.00,59700.00,180,9.50,199000.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,72413.46,9990.00,240,8.85,99900.00,20230811
20200123,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,166504.85,20500.00,240,8.00,205000.00,20230811
20200123,NCMV,LIMA,LIMA,PUENTE PIEDRA,150125,CREDITO,BANCO,103057.69,44820.00,120,8.25,165000.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,75269.23,10320.00,120,8.80,103200.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,144116.50,40360.00,120,8.20,201800.00,20230811
20200123,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,149728.16,18580.00,120,9.00,185800.00,20230811
20200123,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,93660.00,12030.00,240,12.00,120290.00,20230811
20200123,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,90924.04,12129.00,120,9.20,121290.00,20230811
20200123,NCMV,AREQUIPA,AREQUIPA,AREQUIPA,040101,CREDITO,BANCO,127000.00,69800.00,240,11.20,209800.00,20230811
20200123,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,142718.45,40000.00,120,8.90,200000.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,66915.38,21048.00,180,8.35,105240.00,20230811
20200123,FCTP,ICA,CHINCHA,CHINCHA ALTA,110201,EDPYME MICASITA,EDPYME,39540.32,10000.00,120,16.00,82128.38,20230811
20200123,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,117500.00,14500.00,240,9.65,145000.00,20230811
20200123,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,173561.00,20729.00,240,12.55,207290.00,20230811
20200123,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,102717.31,13314.00,120,8.20,133140.00,20230811
20200123,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,141000.00,41000.00,240,10.00,195000.00,20230811
20200123,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,77307.69,20000.00,120,8.30,115000.00,20230811
20200123,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,72009.62,15500.00,240,8.85,104990.00,20230811
20200123,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,130288.46,16500.00,240,8.00,165000.00,20230811
20200123,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANBIF,BANCO,144500.00,17500.00,240,9.20,175000.00,20230811
20200123,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,339728.16,38880.00,240,6.99,388800.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,170611.65,20970.00,240,8.00,209700.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,152349.51,18880.00,180,8.30,188800.00,20230811
20200123,NCMV,LIMA,LIMA,MIRAFLORES,150122,CREDITO,BANCO,192600.00,41000.00,240,8.50,240000.00,20230811
20200123,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,259100.00,29500.00,240,9.00,295000.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,73192.31,10080.00,240,8.20,100800.00,20230811
20200123,NCMV,ICA,ICA,ICA,110101,CMAC ICA,CMAC,80400.00,20000.00,120,12.15,115000.00,20230811
20200123,NCMV,ICA,ICA,ICA,110101,CMAC ICA,CMAC,69954.00,30446.00,84,12.55,115000.00,20230811
20200123,FCTP,PIURA,PIURA,CASTILLA,200104,CMAC HUANCAYO,CMAC,8500.00,2000.00,36,19.25,44100.00,20230811
20200123,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,175820.00,20980.00,120,9.99,209800.00,20230811
20200123,NCMV,PIURA,SULLANA,SALITRAL,200608,CMAC HUANCAYO,CMAC,32300.00,20664.52,90,12.05,70664.52,20230811
20200123,NCMV,MOQUEGUA,ILO,PACOCHA,180303,CMAC HUANCAYO,CMAC,116600.00,14400.00,240,10.80,144000.00,20230811
20200123,NCMV,JUNIN,HUANCAYO,EL TAMBO,120114,CMAC HUANCAYO,CMAC,90400.00,20000.00,108,9.99,125000.00,20230811
20200123,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,149381.00,40596.00,240,10.60,202977.00,20230811
20200123,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,155058.25,19190.00,180,8.70,191900.00,20230811
20200123,NCMV,LIMA,LIMA,LIMA,150101,BANBIF,BANCO,214548.74,40126.80,240,7.50,267512.00,20230811
20200123,NCMV,LIMA,LIMA,CHORRILLOS,150108,SCOTIABANK,BANCO,181622.10,40315.90,240,9.50,228338.00,20230811
20200123,NCMV,LIMA,LIMA,COMAS,150110,FINANCIERA EFECTIVA S. A,FINANCIERA,88076.92,11800.00,240,8.30,118000.00,20230811
20200124,NCMV,JUNIN,CHANCHAMAYO,PICHANAQUI,120303,CMAC HUANCAYO,CMAC,80000.00,28265.50,180,10.80,122865.50,20230811
20200124,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,202400.00,52200.00,240,10.80,261000.00,20230811
20200124,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,161087.38,19880.00,240,8.00,198800.00,20230811
20200124,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,215200.00,55400.00,120,10.10,277000.00,20230811
20200124,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,271844.66,70000.00,240,10.35,350000.00,20230811
20200124,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,246135.92,28880.00,240,7.50,288800.00,20230811
20200124,NCMV,LIMA,LIMA,LA VICTORIA,150115,CREDITO,BANCO,256360.10,30050.10,240,7.50,300501.00,20230811
20200124,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,104534.62,13524.00,240,8.20,135240.00,20230811
20200124,NCMV,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,CREDITO,BANCO,72700.96,34081.00,120,8.20,124290.00,20230811
20200124,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,206017.55,37485.45,240,10.30,249903.00,20230811
20200124,NCMV,LIMA,LIMA,SURQUILLO,150141,INTERBANK,BANCO,369054.95,41900.00,240,7.00,419000.00,20230811
20200124,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,348278.64,39856.57,240,7.50,398565.65,20230811
20200124,NCMV,LIMA,LIMA,BARRANCO,150104,INTERBANK,BANCO,303385.54,59238.50,240,7.50,371710.00,20230811
20200124,NCMV,LIMA,LIMA,SURQUILLO,150141,INTERBANK,BANCO,208143.33,24286.00,240,8.00,242853.57,20230811
20200124,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,148420.86,50000.00,240,8.30,210750.00,20230811
20200124,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,INTERBANK,BANCO,293336.13,33569.01,240,7.00,335690.13,20230811
20200124,NCMV,LIMA,LIMA,JESUS MARIA,150113,BANCO PICHINCHA,BANCO,321786.41,82860.00,234,7.50,414300.00,20230811
20200124,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,312344.85,80428.80,240,7.90,402144.00,20230811
20200124,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,CREDITO,BANCO,335680.00,83920.00,240,10.40,419600.00,20230811
20200124,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,366640.78,41960.00,240,7.39,419600.00,20230811
20200124,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,195063.11,36085.00,240,8.25,243400.00,20230811
20200124,NCMV,LIMA,LIMA,EL AGUSTINO,150111,INTERBANK,BANCO,70291.96,95000.00,240,8.30,181100.00,20230811
20200124,NCMV,LIMA,LIMA,LURIGANCHO,150118,INTERBANK,BANCO,139936.95,35250.00,240,9.70,186000.00,20230811
20200124,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,165631.07,20400.00,168,7.20,204000.00,20230811
20200124,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,67692.31,20000.00,180,8.30,105000.00,20230811
20200124,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,127115.38,36300.00,240,8.50,181500.00,20230811
20200124,NCMV,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,CMAC CUSCO,CMAC,107600.00,13400.00,180,12.55,134000.00,20230811
20200124,NCMV,AREQUIPA,AREQUIPA,LA JOYA,040108,CMAC CUSCO,CMAC,52500.00,7800.00,132,13.08,78000.00,20230811
20200128,NCMV,LIMA,LIMA,RIMAC,150101,CREDITO,BANCO,230407.77,33480.00,180,7.70,270800.00,20230811
20200128,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,158679.61,48860.00,180,8.00,212300.00,20230811
20200128,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,257015.21,30125.08,240,7.68,301250.75,20230811
20200128,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,355482.52,40683.00,240,6.99,406830.00,20230811
20200128,NCMV,LIMA,LIMA,BRENIA,150105,INTERBANK,BANCO,307313.02,34800.00,180,7.50,348000.00,20230811
20200128,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,76818.27,10499.00,240,8.60,104990.00,20230811
20200128,NCMV,LIMA,LIMA,COMAS,150110,CONTINENTAL,BANCO,65519.23,20000.00,180,8.90,102740.00,20230811
20200128,NCMV,LIMA,LIMA,CARABAYLLO,150106,INTERBANK,BANCO,127988.73,30100.00,240,8.00,174000.00,20230811
20200128,NCMV,CALLAO,CALLAO,CALLAO,070101,INTERBANK,BANCO,166340.05,20241.30,240,7.90,202400.00,20230811
20200128,NCMV,LIMA,LIMA,BARRANCO,150104,INTERBANK,BANCO,343502.59,39310.00,240,7.30,393100.00,20230811
20200128,NCMV,LIMA,LIMA,MAGDALENA DEL MAR,150120,SCOTIABANK,BANCO,321988.62,37000.00,204,6.99,368648.28,20230811
20200128,NCMV,LIMA,LIMA,CHORRILLOS,150108,CONTINENTAL,BANCO,214854.37,25300.00,240,7.30,253000.00,20230811
20200128,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,139543.00,15505.00,180,10.60,155048.00,20230811
20200128,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,288524.27,33020.00,240,7.30,330200.00,20230811
20200128,NCMV,LIMA,LIMA,SURQUILLO,150141,CREDITO,BANCO,312060.03,42246.89,240,7.20,363668.72,20230811
20200128,NCMV,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,CREDITO,BANCO,320000.00,80000.00,240,9.44,400000.00,20230811
20200128,NCMV,LIMA,LIMA,SANTIAGO DE SURCO,150140,CREDITO,BANCO,227969.71,60302.20,240,7.80,301511.00,20230811
20200128,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,154796.12,19160.00,240,8.00,191600.00,20230811
20200128,NCMV,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,CREDITO,BANCO,102717.31,13314.00,120,8.60,133140.00,20230811
20200128,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,142858.45,17793.80,120,8.20,177938.00,20230811
20200128,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,73451.92,10110.00,240,8.20,101100.00,20230811
20200128,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,167693.20,20636.00,180,8.00,206360.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,74382.69,12042.00,120,8.80,104000.00,20230811
20200129,NCMV,ANCASH,SANTA,CHIMBOTE,021801,CREDITO,BANCO,104000.00,13000.00,120,10.00,130000.00,20230811
20200129,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,310194.17,35500.00,240,7.10,355000.00,20230811
20200129,NCMV,TACNA,TACNA,CRNEL. GREGORIO ALBARRACIN LANCHIPA,230110,CREDITO,BANCO,105800.00,29700.00,144,10.90,148500.00,20230811
20200129,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,271433.01,69894.00,240,7.80,349470.00,20230811
20200129,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,360319.81,41236.60,240,8.20,412366.00,20230811
20200129,NCMV,LA LIBERTAD,TRUJILLO,MOCHE,130107,CREDITO,BANCO,160700.00,19300.00,240,9.75,193000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,157067.96,19420.00,240,8.00,194200.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,330674.76,60105.00,240,7.20,400700.00,20230811
20200129,NCMV,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,CREDITO,BANCO,333000.00,37000.00,240,9.70,370000.00,20230811
20200129,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,346189.32,62925.00,240,6.99,419500.00,20230811
20200129,NCMV,LIMA,LIMA,LIMA,150101,CREDITO,BANCO,312534.20,35768.00,240,7.10,357678.23,20230811
20200129,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,313541.75,80737.00,240,8.50,403685.00,20230811
20200129,NCMV,PIURA,PIURA,26 DE OCTUBRE,200115,CREDITO,BANCO,55405.29,14528.50,180,8.20,86750.00,20230811
20200129,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,296000.00,74000.00,240,10.05,370000.00,20230811
20200129,NCMV,CALLAO,CALLAO,CALLAO,070101,COMERCIO,BANCO,143592.23,31000.00,132,7.50,191900.00,20230811
20200129,NCMV,LIMA,LIMA,LURIGANCHO,150118,COMERCIO,BANCO,93509.62,36750.00,240,7.50,147000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,BANCO PICHINCHA,BANCO,76134.62,10420.00,132,8.50,104200.00,20230811
20200129,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,66480.77,20000.00,240,8.90,103740.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,BANCO PICHINCHA,BANCO,77034.62,10524.00,180,8.80,105240.00,20230811
20200129,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,120769.23,15400.00,240,7.70,154000.00,20230811
20200129,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,BANCO PICHINCHA,BANCO,235252.91,27634.50,240,7.00,276345.00,20230811
20200129,NCMV,LIMA,LIMA,LINCE,150116,BANCO PICHINCHA,BANCO,305838.83,78754.00,240,8.80,393768.00,20230811
20200129,NCMV,LIMA,LIMA,COMAS,150110,BANCO PICHINCHA,BANCO,140291.26,17500.00,180,7.20,175000.00,20230811
20200129,NCMV,LIMA,LIMA,CARABAYLLO,150106,BANCO PICHINCHA,BANCO,140000.00,17000.00,180,9.70,170000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,148766.99,18470.00,240,8.20,184700.00,20230811
20200129,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,107000.00,30000.00,240,9.50,150000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,134009.62,17930.00,180,8.20,170300.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,69346.15,21680.00,120,8.92,108400.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,65192.31,20600.00,120,8.80,103000.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,161242.16,19360.24,240,9.10,193602.40,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,218190.00,86964.30,240,7.70,311700.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,66115.38,20840.00,120,8.20,104200.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,69817.31,9690.00,120,9.10,96900.00,20230811
20200129,NCMV,LIMA,LIMA,PUEBLO LIBRE,150121,CREDITO,BANCO,292978.64,75352.00,240,9.20,377120.00,20230811
20200129,NCMV,CALLAO,CALLAO,VENTANILLA,070106,CREDITO,BANCO,80500.00,19900.00,240,9.70,115000.00,20230811
20200129,NCMV,LIMA,LIMA,ANCON,150102,CREDITO,BANCO,360000.00,40000.00,240,9.55,400000.00,20230811
20200129,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,335680.00,83920.00,240,9.00,419600.00,20230811
20200129,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,263813.59,47952.00,240,7.60,319680.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,240679.61,52700.00,120,7.50,307000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,113461.54,50900.00,120,8.20,181900.00,20230811
20200129,NCMV,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,CREDITO,BANCO,245600.00,28000.00,240,9.00,280000.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,271600.00,116400.00,240,9.35,388000.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,158378.64,19570.00,240,8.25,195700.00,20230811
20200129,NCMV,LIMA,LIMA,ATE,150103,CREDITO,BANCO,244209.56,44225.22,240,9.00,294834.78,20230811
20200129,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,84759.62,43350.00,120,9.20,144500.00,20230811
20200129,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,112548.08,14450.00,180,8.50,144500.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,77034.62,10524.00,240,8.20,105240.00,20230811
20200129,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,309822.82,35457.50,240,7.10,354575.00,20230811
20200129,NCMV,LIMA,LIMA,LINCE,150116,CREDITO,BANCO,265359.22,31080.00,240,7.30,310800.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,229902.91,60800.00,120,8.60,304000.00,20230811
20200129,NCMV,LIMA,LIMA,JESUS MARIA,150113,CREDITO,BANCO,183459.22,21707.00,240,8.00,217070.00,20230811
20200129,NCMV,LIMA,LIMA,SAN MIGUEL,150136,CREDITO,BANCO,307710.87,35215.80,132,8.53,352158.00,20230811
20200129,NCMV,CALLAO,CALLAO,CALLAO,070101,CREDITO,BANCO,179663.46,22000.00,240,8.00,215250.00,20230811
20200129,NCMV,LIMA,LIMA,CHORRILLOS,150108,CREDITO,BANCO,206450.00,23650.00,240,9.91,236500.00,20230811
20200129,NCMV,LIMA,LIMA,RIMAC,150128,CREDITO,BANCO,162048.54,19990.00,240,8.00,199900.00,20230811
20200129,NCMV,LIMA,LIMA,ANCON,150102,CREDITO,BANCO,370000.00,42000.00,240,9.55,412000.00,20230811
20200129,NCMV,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,CREDITO,BANCO,112548.08,14450.00,168,8.20,144500.00,20230811
20200129,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,235700.00,26900.00,240,9.29,269000.00,20230811
20200129,NCMV,LIMA,LIMA,BRENIA,150105,CREDITO,BANCO,255922.33,30000.00,240,7.50,300000.00,20230811
20200129,NCMV,TACNA,TACNA,TACNA,230101,CMAC TACNA,CMAC,47000.00,113696.00,96,11.40,173696.00,20230811
20200129,NCMV,ICA,ICA,SUBTANJALLA,110112,BANBIF,BANCO,125961.54,18745.60,240,8.00,162745.60,20230811
